"FilePath","PackageManager","PackageName","Version","Vulnerable","Details","MinimumPatchedVersion","LatestVersion","Status"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\https-proxy-agent\package.json","npm","eslint-plugin-jsx-a11y","6.2.1","False","No vulnerabilities reported by npm audit for eslint-plugin-jsx-a11y@6.2.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\ip-address\package.json","npm","eslint-plugin-jsx-a11y","6.4.1","False","No vulnerabilities reported by npm audit for eslint-plugin-jsx-a11y@6.4.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\typescript\package.json","npm","eslint-plugin-local","1.0.0","False","No vulnerabilities reported by npm audit for eslint-plugin-local@1.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\type-is\package.json","npm","eslint-plugin-markdown","1.0.0","False","No vulnerabilities reported by npm audit for eslint-plugin-markdown@1.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\etag\package.json","npm","eslint-plugin-markdown","1.0.0-beta.6","False","No vulnerabilities reported by npm audit for eslint-plugin-markdown@1.0.0-beta.6",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\serve-index\node_modules\depd\package.json","npm","eslint-plugin-markdown","1.0.0-beta.7","False","No vulnerabilities reported by npm audit for eslint-plugin-markdown@1.0.0-beta.7",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\compressible\package.json","npm","eslint-plugin-markdown","1.0.1","False","No vulnerabilities reported by npm audit for eslint-plugin-markdown@1.0.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\send\node_modules\statuses\package.json","npm","eslint-plugin-markdown","1.0.2","False","No vulnerabilities reported by npm audit for eslint-plugin-markdown@1.0.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\proxy-addr\package.json","npm","eslint-plugin-markdown","2.2.0","False","No vulnerabilities reported by npm audit for eslint-plugin-markdown@2.2.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\mime-db\package.json","npm","eslint-plugin-markdown","2.2.1","False","No vulnerabilities reported by npm audit for eslint-plugin-markdown@2.2.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\body-parser\package.json","npm","eslint-plugin-markdown","3.0.0","False","No vulnerabilities reported by npm audit for eslint-plugin-markdown@3.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\bootstrap\package.json","npm","eslint-plugin-markdown","3.0.1","False","No vulnerabilities reported by npm audit for eslint-plugin-markdown@3.0.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\date-format\package.json","npm","eslint-plugin-mocha","10.1.0","False","No vulnerabilities reported by npm audit for eslint-plugin-mocha@10.1.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\karma\node_modules\tmp\package.json","npm","eslint-plugin-mocha","6.1.1","False","No vulnerabilities reported by npm audit for eslint-plugin-mocha@6.1.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\webpack-sources\package.json","npm","eslint-plugin-mocha","8.0.0","False","No vulnerabilities reported by npm audit for eslint-plugin-mocha@8.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\typescript\package.json","npm","eslint-plugin-no-null","1.0.2","False","No vulnerabilities reported by npm audit for eslint-plugin-no-null@1.0.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\@jridgewell\trace-mapping\package.json","npm","eslint-plugin-no-only-tests","3.1.0","False","No vulnerabilities reported by npm audit for eslint-plugin-no-only-tests@3.1.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\karma-coverage\package.json","npm","eslint-plugin-node","10.0.0","False","No vulnerabilities reported by npm audit for eslint-plugin-node@10.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\yargs-parser\package.json","npm","eslint-plugin-node","11.0.0","False","No vulnerabilities reported by npm audit for eslint-plugin-node@11.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\mime-types\package.json","npm","eslint-plugin-node","11.1.0","False","No vulnerabilities reported by npm audit for eslint-plugin-node@11.1.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\loader-runner\package.json","npm","eslint-plugin-node","3.0.5","False","No vulnerabilities reported by npm audit for eslint-plugin-node@3.0.5",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\fresh\package.json","npm","eslint-plugin-node","5.1.1","False","No vulnerabilities reported by npm audit for eslint-plugin-node@5.1.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\encodeurl\package.json","npm","eslint-plugin-node","5.2.1","False","No vulnerabilities reported by npm audit for eslint-plugin-node@5.2.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\gensync\package.json","npm","eslint-plugin-node","6.0.1","False","No vulnerabilities reported by npm audit for eslint-plugin-node@6.0.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\compression\package.json","npm","eslint-plugin-node","7.0.1","False","No vulnerabilities reported by npm audit for eslint-plugin-node@7.0.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\range-parser\package.json","npm","eslint-plugin-node","8.0.1","False","No vulnerabilities reported by npm audit for eslint-plugin-node@8.0.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\eslint-scope\package.json","npm","eslint-plugin-node","9.1.0","False","No vulnerabilities reported by npm audit for eslint-plugin-node@9.1.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\@pkgjs\parseargs\package.json","npm","eslint-plugin-node-core","iansu/eslint-plugin-node-core","False","No vulnerabilities reported by npm audit for eslint-plugin-node-core@iansu/eslint-plugin-node-core",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\webpack-sources\package.json","npm","eslint-plugin-nodeca","1.0.3","False","No vulnerabilities reported by npm audit for eslint-plugin-nodeca@1.0.3",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\gensync\package.json","npm","eslint-plugin-prettier","2.6.0","False","No vulnerabilities reported by npm audit for eslint-plugin-prettier@2.6.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\babel-loader\package.json","npm","eslint-plugin-prettier","3.0.0","False","No vulnerabilities reported by npm audit for eslint-plugin-prettier@3.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\webpack-sources\package.json","npm","eslint-plugin-prettier","3.0.1","False","No vulnerabilities reported by npm audit for eslint-plugin-prettier@3.0.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\watchpack\package.json","npm","eslint-plugin-prettier","3.1.0","False","No vulnerabilities reported by npm audit for eslint-plugin-prettier@3.1.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\@babel\preset-modules\package.json","npm","eslint-plugin-prettier","3.1.1","False","No vulnerabilities reported by npm audit for eslint-plugin-prettier@3.1.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\adjust-sourcemap-loader\node_modules\loader-utils\package.json","npm","eslint-plugin-prettier","3.1.2","False","No vulnerabilities reported by npm audit for eslint-plugin-prettier@3.1.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\uuid\package.json","npm","eslint-plugin-prettier","3.1.4","False","No vulnerabilities reported by npm audit for eslint-plugin-prettier@3.1.4",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\webpack-subresource-integrity\package.json","npm","eslint-plugin-prettier","3.4.0","False","No vulnerabilities reported by npm audit for eslint-plugin-prettier@3.4.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\typed-assert\package.json","npm","eslint-plugin-prettier","4.0.0","False","No vulnerabilities reported by npm audit for eslint-plugin-prettier@4.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\webpack\package.json","npm","eslint-plugin-prettier","4.2.1","False","No vulnerabilities reported by npm audit for eslint-plugin-prettier@4.2.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\ws\package.json","npm","eslint-plugin-prettier","5.0.0","False","No vulnerabilities reported by npm audit for eslint-plugin-prettier@5.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\etag\package.json","npm","eslint-plugin-promise","3.5.0","False","No vulnerabilities reported by npm audit for eslint-plugin-promise@3.5.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\serve-index\node_modules\depd\package.json","npm","eslint-plugin-promise","3.6.0","False","No vulnerabilities reported by npm audit for eslint-plugin-promise@3.6.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\statuses\package.json","npm","eslint-plugin-promise","3.7.0","False","No vulnerabilities reported by npm audit for eslint-plugin-promise@3.7.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\dns-packet\package.json","npm","eslint-plugin-promise","4.0.1","False","No vulnerabilities reported by npm audit for eslint-plugin-promise@4.0.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\finalhandler\package.json","npm","eslint-plugin-promise","4.1.1","False","No vulnerabilities reported by npm audit for eslint-plugin-promise@4.1.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\uuid\package.json","npm","eslint-plugin-promise","4.2.1","False","No vulnerabilities reported by npm audit for eslint-plugin-promise@4.2.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\webpack-subresource-integrity\package.json","npm","eslint-plugin-promise","4.3.1","False","No vulnerabilities reported by npm audit for eslint-plugin-promise@4.3.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\mime-db\package.json","npm","eslint-plugin-promise","5.1.1","False","No vulnerabilities reported by npm audit for eslint-plugin-promise@5.1.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\express\node_modules\finalhandler\package.json","npm","eslint-plugin-promise","5.2.0","False","No vulnerabilities reported by npm audit for eslint-plugin-promise@5.2.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\body-parser\package.json","npm","eslint-plugin-promise","6.1.1","False","No vulnerabilities reported by npm audit for eslint-plugin-promise@6.1.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\https-proxy-agent\package.json","npm","eslint-plugin-react","7.12.4","False","No vulnerabilities reported by npm audit for eslint-plugin-react@7.12.4",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\ip-address\package.json","npm","eslint-plugin-react","7.24.0","False","No vulnerabilities reported by npm audit for eslint-plugin-react@7.24.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\ip-address\package.json","npm","eslint-plugin-react-hooks","4.2.0","False","No vulnerabilities reported by npm audit for eslint-plugin-react-hooks@4.2.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\ip-address\package.json","npm","eslint-plugin-sort-imports-es6-autofix","0.6.0","False","No vulnerabilities reported by npm audit for eslint-plugin-sort-imports-es6-autofix@0.6.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\serve-index\node_modules\http-errors\package.json","npm","eslint-plugin-standard","3.0.1","False","No vulnerabilities reported by npm audit for eslint-plugin-standard@3.0.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\parseurl\package.json","npm","eslint-plugin-standard","4.0.0","False","No vulnerabilities reported by npm audit for eslint-plugin-standard@4.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\karma\package.json","npm","eslint-plugin-standard","4.0.1","False","No vulnerabilities reported by npm audit for eslint-plugin-standard@4.0.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\accepts\package.json","npm","eslint-plugin-standard","4.1.0","False","No vulnerabilities reported by npm audit for eslint-plugin-standard@4.1.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\copy-anything\package.json","npm","eslint-plugin-tree-shaking","1.10.0","False","No vulnerabilities reported by npm audit for eslint-plugin-tree-shaking@1.10.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\is-what\package.json","npm","eslint-plugin-tree-shaking","1.8.0","False","No vulnerabilities reported by npm audit for eslint-plugin-tree-shaking@1.8.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\bootstrap\package.json","npm","eslint-plugin-unicorn","51.0.1","False","No vulnerabilities reported by npm audit for eslint-plugin-unicorn@51.0.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\@popperjs\core\package.json","npm","eslint-plugin-unused-imports","1.1.0","False","No vulnerabilities reported by npm audit for eslint-plugin-unused-imports@1.1.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\eslint-scope\package.json","npm","eslint-release","1.0.0","False","No vulnerabilities reported by npm audit for eslint-release@1.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\webpack\package.json","npm","eslint-scope","5.1.1","False","No vulnerabilities reported by npm audit for eslint-scope@5.1.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\eslint-scope\package.json","npm","eslint-visitor-keys","1.2.0","False","No vulnerabilities reported by npm audit for eslint-visitor-keys@1.2.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\terser\package.json","npm","eslump","3.0.0","False","No vulnerabilities reported by npm audit for eslump@3.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\escalade\package.json","npm","esm","3.2.25","False","No vulnerabilities reported by npm audit for esm@3.2.25",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\estraverse\package.json","npm","espree","1.11.0","False","No vulnerabilities reported by npm audit for espree@1.11.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\eslint-scope\package.json","npm","espree","7.1.0","False","No vulnerabilities reported by npm audit for espree@7.1.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\esrecurse\package.json","npm","esprima","4.0.0","False","No vulnerabilities reported by npm audit for esprima@4.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\eslint-scope\package.json","npm","esrecurse","4.3.0","False","No vulnerabilities reported by npm audit for esrecurse@4.3.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\eslint-scope\package.json","npm","estraverse","4.1.1","False","No vulnerabilities reported by npm audit for estraverse@4.1.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\esrecurse\package.json","npm","estraverse","5.2.0","False","No vulnerabilities reported by npm audit for estraverse@5.2.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\@babel\preset-modules\package.json","npm","esutils","2.0.2","False","No vulnerabilities reported by npm audit for esutils@2.0.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\send\package.json","npm","etag","1.8.1","False","No vulnerabilities reported by npm audit for etag@1.8.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\gopd\package.json","npm","evalmd","0.0.19","False","No vulnerabilities reported by npm audit for evalmd@0.0.19",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\piscina\dist\package.json","npm","eventemitter-asyncresource","1.0.0","False","No vulnerabilities reported by npm audit for eventemitter-asyncresource@1.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\http-proxy\package.json","npm","eventemitter3","4.0.0","False","No vulnerabilities reported by npm audit for eventemitter3@4.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\webpack\package.json","npm","events","3.2.0","False","No vulnerabilities reported by npm audit for events@3.2.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\tar\package.json","npm","events-to-array","2.0.3","False","No vulnerabilities reported by npm audit for events-to-array@2.0.3",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\readable-stream\package.json","npm","events.once","2.0.2","False","No vulnerabilities reported by npm audit for events.once@2.0.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\js-tokens\package.json","npm","everything.js","1.0.3","False","No vulnerabilities reported by npm audit for everything.js@1.0.3",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\chalk\package.json","npm","execa","0.9.0","False","No vulnerabilities reported by npm audit for execa@0.9.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\parent-module\package.json","npm","execa","1.0.0","False","No vulnerabilities reported by npm audit for execa@1.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\ora\node_modules\chalk\package.json","npm","execa","4.0.0","False","No vulnerabilities reported by npm audit for execa@4.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\default-gateway\package.json","npm","execa","5.0.0","False","No vulnerabilities reported by npm audit for execa@5.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\webpack-dev-server\package.json","npm","execa","5.1.1","False","No vulnerabilities reported by npm audit for execa@5.1.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\fast-glob\package.json","npm","execa","7.1.1","False","No vulnerabilities reported by npm audit for execa@7.1.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\glob-parent\package.json","npm","expect","1.20.2","False","No vulnerabilities reported by npm audit for expect@1.20.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\copy-webpack-plugin\node_modules\glob-parent\package.json","npm","expect","26.0.1","False","No vulnerabilities reported by npm audit for expect@26.0.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\type-fest\package.json","npm","expect-type","0.11.0","False","No vulnerabilities reported by npm audit for expect-type@0.11.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\http-proxy\package.json","npm","expect.js","0.3.1","False","No vulnerabilities reported by npm audit for expect.js@0.3.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\node-gyp\package.json","npm","exponential-backoff","3.1.1","False","No vulnerabilities reported by npm audit for exponential-backoff@3.1.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\xhr2\package.json","npm","express",">=4.17.1","False","No vulnerabilities reported by npm audit for express@>=4.17.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\node-forge\package.json","npm","express","4.16.2","False","No vulnerabilities reported by npm audit for express@4.16.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\cors\package.json","npm","express","4.16.3","False","No vulnerabilities reported by npm audit for express@4.16.3",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\follow-redirects\package.json","npm","express","4.16.4","False","No vulnerabilities reported by npm audit for express@4.16.4",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\oidc-client\package.json","npm","express","4.17.1","False","No vulnerabilities reported by npm audit for express@4.17.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\webpack-dev-server\package.json","npm","express","4.17.3","False","No vulnerabilities reported by npm audit for express@4.17.3",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\needle\examples\stream-multiple\package.json","npm","express","4.18.2","False","No vulnerabilities reported by npm audit for express@4.18.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\express\package.json","npm","express-session","1.17.2","False","No vulnerabilities reported by npm audit for express-session@1.17.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\engine.io\package.json","npm","express-session","1.17.3","False","No vulnerabilities reported by npm audit for express-session@1.17.3",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\dom-serialize\package.json","npm","extend","3.0.0","False","No vulnerabilities reported by npm audit for extend@3.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\inquirer\package.json","npm","external-editor","3.0.3","False","No vulnerabilities reported by npm audit for external-editor@3.0.3",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\p-retry\node_modules\retry\package.json","npm","fake","0.2.0","False","No vulnerabilities reported by npm audit for fake@0.2.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\typescript\package.json","npm","fancy-log","latest","False","No vulnerabilities reported by npm audit for fancy-log@latest",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\hdr-histogram-js\package.json","npm","fast-check","1.1.1","False","No vulnerabilities reported by npm audit for fast-check@1.1.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\js-yaml\package.json","npm","fast-check","1.24.2","False","No vulnerabilities reported by npm audit for fast-check@1.24.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\yaml\package.json","npm","fast-check","2.12.0","False","No vulnerabilities reported by npm audit for fast-check@2.12.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\rfdc\package.json","npm","fast-copy","1.2.1","False","No vulnerabilities reported by npm audit for fast-copy@1.2.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\webpack\node_modules\ajv\package.json","npm","fast-deep-equal","3.1.1","False","No vulnerabilities reported by npm audit for fast-deep-equal@3.1.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\bonjour-service\package.json","npm","fast-deep-equal","3.1.3","False","No vulnerabilities reported by npm audit for fast-deep-equal@3.1.3",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\fast-glob\package.json","npm","fast-glob","3.0.4","False","No vulnerabilities reported by npm audit for fast-glob@3.0.4",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\copy-webpack-plugin\package.json","npm","fast-glob","3.2.11","False","No vulnerabilities reported by npm audit for fast-glob@3.2.11",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\globby\package.json","npm","fast-glob","3.3.0","False","No vulnerabilities reported by npm audit for fast-glob@3.3.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\terser-webpack-plugin\node_modules\ajv\package.json","npm","fast-json-stable-stringify","2.0.0","False","No vulnerabilities reported by npm audit for fast-json-stable-stringify@2.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\fast-json-stable-stringify\package.json","npm","fast-stable-stringify","latest","False","No vulnerabilities reported by npm audit for fast-stable-stringify@latest",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\ajv\package.json","npm","fast-uri","2.1.0","False","No vulnerabilities reported by npm audit for fast-uri@2.1.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\parseurl\package.json","npm","fast-url-parser","1.1.3","False","No vulnerabilities reported by npm audit for fast-url-parser@1.1.3",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\rfdc\package.json","npm","fastbench","1.0.1","False","No vulnerabilities reported by npm audit for fastbench@1.0.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\fast-json-stable-stringify\package.json","npm","faster-stable-stringify","latest","False","No vulnerabilities reported by npm audit for faster-stable-stringify@latest",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\rfdc\package.json","npm","fastest-json-copy","1.0.1","False","No vulnerabilities reported by npm audit for fastest-json-copy@1.0.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\@nodelib\fs.walk\package.json","npm","fastq","1.6.0","False","No vulnerabilities reported by npm audit for fastq@1.6.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\bl\package.json","npm","faucet","0.0.1","False","No vulnerabilities reported by npm audit for faucet@0.0.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\sockjs\package.json","npm","faye-websocket","0.11.3","False","No vulnerabilities reported by npm audit for faye-websocket@0.11.3",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\fast-glob\package.json","npm","fdir","6.0.1","False","No vulnerabilities reported by npm audit for fdir@6.0.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\sass-loader\package.json","npm","fibers",">= 3.1.0","False","No vulnerabilities reported by npm audit for fibers@>= 3.1.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\sass-loader\package.json","npm","fibers","5.0.3","False","No vulnerabilities reported by npm audit for fibers@5.0.3",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\inquirer\package.json","npm","figures","3.0.0","False","No vulnerabilities reported by npm audit for figures@3.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\webpack\package.json","npm","file-loader","6.0.0","False","No vulnerabilities reported by npm audit for file-loader@6.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\sass-loader\package.json","npm","file-loader","6.2.0","False","No vulnerabilities reported by npm audit for file-loader@6.2.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\to-regex-range\package.json","npm","fill-range","6.0.0","False","No vulnerabilities reported by npm audit for fill-range@6.0.0",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\picomatch\package.json","npm","fill-range","7.0.1","False","No vulnerabilities reported by npm audit for fill-range@7.0.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\braces\package.json","npm","fill-range","7.1.1","False","No vulnerabilities reported by npm audit for fill-range@7.1.1",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\connect\package.json","npm","finalhandler","1.1.2","False","No vulnerabilities reported by npm audit for finalhandler@1.1.2",,"N/A","Current"
"C:\Users\artl\src\templates\angular\angular\ClientApp\node_modules\express\package.json","npm","finalhandler","1.2.0","False","No vulnerabilities reported by npm audit for finalhandler@1.2.0",,"N/A","Current"
